index,message_id,platform,message,future,past,psychological_present,factual_present,to_discrete
1188,2956,Weibo,,0,0,1,0,psychological_present
1189,2957,Weibo,,1,0,0,0,future
1190,2958,Weibo,,0,0,1,0,psychological_present
1191,2967,Weibo,,0,0,1,0,psychological_present
1192,2968,Weibo,,1,0,0,0,future
1193,2969,Weibo,,0,0,1,0,psychological_present
1194,2970,Weibo,,0,0,1,0,psychological_present
1195,2971,Weibo,,1,0,0,0,future
1196,2972,Weibo,,1,0,0,0,future
1197,2977,Weibo,,0,0,1,0,psychological_present
1198,2978,Weibo,,0,0,1,0,psychological_present
1199,2979,Weibo,,0,0,1,0,psychological_present
1200,2982,Weibo,,0,0,1,0,psychological_present
1201,2983,Weibo,,0,0,1,0,psychological_present
1202,2984,Weibo,,0,1,0,0,past
1203,2985,Weibo,,0,0,1,0,psychological_present
1204,2986,Weibo,,0,0,1,0,psychological_present
1205,2987,Weibo,,1,0,0,0,future
1206,2989,Weibo,,0,0,1,0,psychological_present
1207,2990,Weibo,,1,0,0,0,future
1208,2991,Weibo,,0,0,1,0,psychological_present
1209,2992,Weibo,,0,0,1,0,psychological_present
1210,3000,Weibo,,0,0,0,1,factual_present
1211,3004,Weibo,,0,0,1,0,psychological_present
1212,3005,Weibo,,0,0,1,0,psychological_present
1213,3006,Weibo,,0,0,1,0,psychological_present
1214,3015,Weibo,,0,0,1,0,psychological_present
1215,3021,Weibo,,0,0,1,0,psychological_present
1216,3022,Weibo,,0,0,0,1,factual_present
1217,3023,Weibo,,0,0,1,0,psychological_present
1218,3029,Weibo,,0,0,1,0,psychological_present
1219,3031,Weibo,,0,0,1,0,psychological_present
1220,3034,Weibo,,0,0,1,0,psychological_present
1221,3036,Weibo,,0,0,1,0,psychological_present
1222,3050,Weibo,,0,0,1,0,psychological_present
1223,3059,Weibo,,0,0,1,0,psychological_present
1224,3060,Weibo,,1,0,0,0,future
1225,3061,Weibo,,1,0,0,0,future
1226,3071,Weibo,,1,0,0,0,future
1227,3077,Weibo,,0,0,0,1,factual_present
1228,3078,Weibo,,1,0,0,0,future
1229,3079,Weibo,,0,0,0,1,factual_present
1230,3080,Weibo,,0,0,1,0,psychological_present
1231,3081,Weibo,,0,0,1,0,psychological_present
1232,3111,Weibo,,1,0,0,0,future
1233,3112,Weibo,,0,0,1,0,psychological_present
1234,3113,Weibo,,0,0,1,0,psychological_present
1235,3114,Weibo,,0,0,1,0,psychological_present
1236,3118,Weibo,,0,1,0,0,past
1237,3122,Weibo,,1,0,0,0,future
1238,3124,Weibo,,1,0,0,0,future
1239,3137,Weibo,,0,0,1,0,psychological_present
1240,3143,Weibo,,1,0,0,0,future
1241,3144,Weibo,,0,0,0,1,factual_present
1242,3148,Weibo,,0,0,1,0,psychological_present
1243,3163,Weibo,,1,0,0,0,future
1244,3164,Weibo,,0,0,1,0,psychological_present
1245,3165,Weibo,,0,1,0,0,past
1246,3166,Weibo,,1,0,0,0,future
1247,3174,Weibo,,0,0,1,0,psychological_present
1248,3176,Weibo,,0,0,1,0,psychological_present
1249,3177,Weibo,,0,0,1,0,psychological_present
1250,3178,Weibo,,0,0,1,0,psychological_present
1251,3179,Weibo,,0,0,1,0,psychological_present
1252,3181,Weibo,,0,0,1,0,psychological_present
1253,3182,Weibo,,0,0,1,0,psychological_present
1254,3197,Weibo,,0,0,0,1,factual_present
1255,3199,Weibo,,0,1,0,0,past
1256,3200,Weibo,,0,1,0,0,past
1257,3208,Weibo,,0,0,0,1,factual_present
1258,3209,Weibo,,0,0,1,0,psychological_present
1259,3213,Weibo,,0,0,1,0,psychological_present
1260,3214,Weibo,,0,0,1,0,psychological_present
1261,3215,Weibo,,0,0,1,0,psychological_present
1262,3216,Weibo,,0,0,1,0,psychological_present
1263,3218,Weibo,,0,0,1,0,psychological_present
1264,3221,Weibo,,0,0,1,0,psychological_present
1265,3222,Weibo,,0,0,1,0,psychological_present
1266,3227,Weibo,,0,0,1,0,psychological_present
1267,3228,Weibo,,0,1,0,0,past
1268,3229,Weibo,,0,0,1,0,psychological_present
1269,3237,Weibo,,0,0,1,0,psychological_present
1270,3238,Weibo,,1,0,0,0,future
1271,3239,Weibo,,0,0,0,1,factual_present
1272,3240,Weibo,,0,0,1,0,psychological_present
1273,3241,Weibo,,0,0,1,0,psychological_present
1274,3242,Weibo,,0,0,1,0,psychological_present
1275,3244,Weibo,,0,1,0,0,past
1276,3245,Weibo,,0,0,1,0,psychological_present
1277,3248,Weibo,,0,0,1,0,psychological_present
1278,3249,Weibo,,0,0,1,0,psychological_present
1279,3250,Weibo,,0,0,1,0,psychological_present
1280,3252,Weibo,,0,0,1,0,psychological_present
1281,3254,Weibo,,1,0,0,0,future
1282,3255,Weibo,,0,0,1,0,psychological_present
1283,3256,Weibo,,0,0,1,0,psychological_present
1284,3257,Weibo,,0,0,0,1,factual_present
1285,3269,Weibo,,0,0,1,0,psychological_present
1286,3270,Weibo,,0,0,1,0,psychological_present
1287,3275,Weibo,,0,0,1,0,psychological_present
1288,3281,Weibo,,0,1,0,0,past
1289,3282,Weibo,,0,0,1,0,psychological_present
1290,3283,Weibo,,0,0,1,0,psychological_present
1291,3289,Weibo,,0,0,1,0,psychological_present
1292,3291,Weibo,,0,0,0,1,factual_present
1293,3298,Weibo,,1,0,0,0,future
1294,3305,Weibo,,0,0,1,0,psychological_present
1295,3306,Weibo,,0,0,1,0,psychological_present
1296,3308,Weibo,,0,0,1,0,psychological_present
1297,3309,Weibo,,1,0,0,0,future
1298,3315,Weibo,,0,0,1,0,psychological_present
1299,3316,Weibo,,0,0,1,0,psychological_present
1300,3318,Weibo,,0,0,1,0,psychological_present
1301,3320,Weibo,,0,1,0,0,past
1302,3321,Weibo,,0,0,0,1,factual_present
1303,3324,Weibo,,0,0,1,0,psychological_present
1304,3325,Weibo,,1,0,0,0,future
1305,3327,Weibo,,0,0,1,0,psychological_present
1306,3333,Weibo,,1,0,0,0,future
1307,3341,Weibo,,0,1,0,0,past
1308,3353,Weibo,,0,0,1,0,psychological_present
1309,3354,Weibo,,0,0,0,1,factual_present
1310,3355,Weibo,,0,0,1,0,psychological_present
1311,3359,Weibo,,0,0,1,0,psychological_present
1312,3360,Weibo,,0,0,1,0,psychological_present
1313,3361,Weibo,,1,0,0,0,future
1314,3362,Weibo,,0,0,1,0,psychological_present
1315,3364,Weibo,,0,0,1,0,psychological_present
1316,3368,Weibo,,0,0,1,0,psychological_present
1317,3369,Weibo,,0,0,0,1,factual_present
1318,3370,Weibo,,0,0,1,0,psychological_present
1319,3373,Weibo,,0,0,1,0,psychological_present
1320,3374,Weibo,,0,0,0,1,factual_present
1321,3375,Weibo,,1,0,0,0,future
1322,3377,Weibo,,0,0,1,0,psychological_present
1323,3383,Weibo,,0,0,1,0,psychological_present
1324,3384,Weibo,,0,0,0,1,factual_present
1325,3386,Weibo,,0,1,0,0,past
1326,3388,Weibo,,1,0,0,0,future
1327,3389,Weibo,,0,0,1,0,psychological_present
1328,3390,Weibo,,0,0,1,0,psychological_present
1329,3391,Weibo,,0,0,1,0,psychological_present
1330,3393,Weibo,,0,1,0,0,past
1331,3394,Weibo,,0,0,0,1,factual_present
1332,3406,Weibo,,0,0,1,0,psychological_present
1333,3407,Weibo,,0,0,1,0,psychological_present
1334,3409,Weibo,,0,0,1,0,psychological_present
1335,3410,Weibo,,0,0,1,0,psychological_present
1336,3411,Weibo,,0,0,1,0,psychological_present
1337,3413,Weibo,,0,0,1,0,psychological_present
1338,3414,Weibo,,0,0,1,0,psychological_present
1339,3419,Weibo,,0,0,1,0,psychological_present
1340,3425,Weibo,,0,0,1,0,psychological_present
1341,3433,Weibo,,0,0,1,0,psychological_present
1342,3434,Weibo,,0,0,1,0,psychological_present
1343,3435,Weibo,,0,0,1,0,psychological_present
1344,3436,Weibo,,0,0,1,0,psychological_present
1345,3439,Weibo,,0,0,1,0,psychological_present
1346,3440,Weibo,,0,0,1,0,psychological_present
1347,3444,Weibo,,0,0,1,0,psychological_present
1348,3446,Weibo,,0,1,0,0,past
1349,3448,Weibo,,0,0,0,1,factual_present
1350,3449,Weibo,,0,1,0,0,past
1351,3451,Weibo,,0,0,1,0,psychological_present
1352,3452,Weibo,,0,1,0,0,past
1353,3453,Weibo,,0,0,1,0,psychological_present
1354,3459,Weibo,,0,0,0,1,factual_present
1355,3471,Weibo,,0,0,1,0,psychological_present
1356,3472,Weibo,,0,0,1,0,psychological_present
1357,3473,Weibo,,1,0,0,0,future
1358,3474,Weibo,,0,0,1,0,psychological_present
1359,3475,Weibo,,0,0,1,0,psychological_present
1360,3476,Weibo,,0,0,1,0,psychological_present
1361,3477,Weibo,,0,0,1,0,psychological_present
1362,3478,Weibo,,0,0,1,0,psychological_present
1363,3480,Weibo,,0,0,1,0,psychological_present
1364,3481,Weibo,,0,0,1,0,psychological_present
1365,3482,Weibo,,0,0,1,0,psychological_present
1366,3483,Weibo,,0,0,0,1,factual_present
1367,3484,Weibo,,0,0,0,1,factual_present
1368,3485,Weibo,,0,0,0,1,factual_present
1369,3486,Weibo,,0,0,1,0,psychological_present
1370,3487,Weibo,,0,0,1,0,psychological_present
1371,3488,Weibo,,0,0,1,0,psychological_present
1372,3489,Weibo,,0,0,1,0,psychological_present
1373,3490,Weibo,,0,1,0,0,past
1374,3491,Weibo,,1,0,0,0,future
1375,3492,Weibo,,1,0,0,0,future
1376,3496,Weibo,,0,0,1,0,psychological_present
1377,3497,Weibo,,0,0,1,0,psychological_present
1378,3501,Weibo,,0,0,1,0,psychological_present
1379,3510,Weibo,,0,0,0,1,factual_present
1380,3511,Weibo,,0,0,1,0,psychological_present
1381,3516,Weibo,,0,0,1,0,psychological_present
1382,3517,Weibo,,0,0,1,0,psychological_present
1383,3518,Weibo,,0,0,1,0,psychological_present
1384,3519,Weibo,,0,0,1,0,psychological_present
1385,3520,Weibo,,0,0,1,0,psychological_present
1386,3524,Weibo,,0,0,1,0,psychological_present
1387,3532,Weibo,,1,0,0,0,future
1388,3533,Weibo,,0,1,0,0,past
1389,3534,Weibo,,0,1,0,0,past
1390,3535,Weibo,,1,0,0,0,future
1391,3536,Weibo,,0,0,0,1,factual_present
1392,3537,Weibo,,0,0,1,0,psychological_present
1393,3538,Weibo,,0,0,1,0,psychological_present
1394,3539,Weibo,,0,0,1,0,psychological_present
1395,3540,Weibo,,1,0,0,0,future
1396,3541,Weibo,,0,0,1,0,psychological_present
1397,3542,Weibo,,0,0,1,0,psychological_present
1398,3545,Weibo,,0,1,0,0,past
1399,3547,Weibo,,0,0,1,0,psychological_present
1400,3548,Weibo,,0,0,1,0,psychological_present
1401,3549,Weibo,,0,0,1,0,psychological_present
1402,3550,Weibo,,0,0,1,0,psychological_present
1403,3551,Weibo,,0,0,1,0,psychological_present
1404,3562,Weibo,,0,0,1,0,psychological_present
1405,3563,Weibo,,0,0,1,0,psychological_present
1406,3568,Weibo,,1,0,0,0,future
1407,3569,Weibo,,0,0,1,0,psychological_present
1408,3570,Weibo,,1,0,0,0,future
1409,3571,Weibo,,0,0,1,0,psychological_present
1410,3577,Weibo,,0,0,1,0,psychological_present
1411,3578,Weibo,,0,0,1,0,psychological_present
1412,3579,Weibo,,0,0,1,0,psychological_present
1413,3580,Weibo,,0,1,0,0,past
1414,3581,Weibo,,0,0,1,0,psychological_present
1415,3582,Weibo,,0,0,1,0,psychological_present
1416,3590,Weibo,,0,0,1,0,psychological_present
1417,3591,Weibo,,0,0,1,0,psychological_present
1418,3598,Weibo,,0,1,0,0,past
1419,3599,Weibo,,0,0,0,1,factual_present
1420,3600,Weibo,,0,0,1,0,psychological_present
1421,3601,Weibo,,0,0,1,0,psychological_present
1422,3602,Weibo,,0,0,1,0,psychological_present
1423,3603,Weibo,,0,0,1,0,psychological_present
1424,3604,Weibo,,0,0,1,0,psychological_present
1425,3605,Weibo,,0,0,1,0,psychological_present
1426,3606,Weibo,,0,0,1,0,psychological_present
1427,3607,Weibo,,0,0,0,1,factual_present
1428,3613,Weibo,,0,1,0,0,past
1429,3615,Weibo,,0,0,1,0,psychological_present
1430,3619,Weibo,,0,0,0,1,factual_present
1431,3620,Weibo,,0,0,1,0,psychological_present
1432,3621,Weibo,,1,0,0,0,future
1433,3630,Weibo,,0,0,1,0,psychological_present
1434,3632,Weibo,,0,0,1,0,psychological_present
1435,3636,Weibo,,0,0,0,1,factual_present
1436,3637,Weibo,,0,0,1,0,psychological_present
1437,3638,Weibo,,0,0,1,0,psychological_present
1438,3639,Weibo,,0,0,0,1,factual_present
1439,3641,Weibo,,0,0,1,0,psychological_present
1440,3653,Weibo,,1,0,0,0,future
1441,3654,Weibo,,0,0,0,1,factual_present
1442,3655,Weibo,,0,0,0,1,factual_present
1443,3656,Weibo,,0,0,1,0,psychological_present
1444,3667,Weibo,,0,0,1,0,psychological_present
1445,3668,Weibo,,0,0,0,1,factual_present
1446,3669,Weibo,,1,0,0,0,future
1447,3670,Weibo,,0,0,1,0,psychological_present
1448,3671,Weibo,,1,0,0,0,future
1449,3672,Weibo,,0,0,1,0,psychological_present
1450,3673,Weibo,,0,0,1,0,psychological_present
1451,3674,Weibo,,0,0,1,0,psychological_present
1452,3686,Weibo,,0,0,1,0,psychological_present
1453,3695,Weibo,,0,0,0,1,factual_present
1454,3700,Weibo,,1,0,0,0,future
1455,3702,Weibo,,0,0,1,0,psychological_present
1456,3703,Weibo,,0,1,0,0,past
1457,3704,Weibo,,0,0,1,0,psychological_present
1458,3707,Weibo,,1,0,0,0,future
1459,3710,Weibo,,0,0,1,0,psychological_present
1460,3711,Weibo,,0,0,1,0,psychological_present
1461,3712,Weibo,,0,0,1,0,psychological_present
1462,3713,Weibo,,0,0,1,0,psychological_present
1463,3714,Weibo,,0,1,0,0,past
1464,3715,Weibo,,0,0,1,0,psychological_present
1465,3716,Weibo,,0,0,1,0,psychological_present
1466,3718,Weibo,,0,0,1,0,psychological_present
1467,3725,Weibo,,0,0,1,0,psychological_present
1468,3726,Weibo,,0,0,1,0,psychological_present
1469,3727,Weibo,,0,0,1,0,psychological_present
1470,3728,Weibo,,0,0,1,0,psychological_present
1471,3731,Weibo,,0,0,1,0,psychological_present
1472,3732,Weibo,,0,0,1,0,psychological_present
1473,3733,Weibo,,0,0,1,0,psychological_present
1474,3741,Weibo,,0,0,1,0,psychological_present
1475,3742,Weibo,,0,1,0,0,past
1476,3743,Weibo,,0,0,1,0,psychological_present
1477,3745,Weibo,,0,0,0,1,factual_present
1478,3766,Weibo,,0,0,1,0,psychological_present
1479,3769,Weibo,,0,0,0,1,factual_present
1480,3770,Weibo,,0,0,0,1,factual_present
1481,3771,Weibo,,0,0,0,1,factual_present
1482,3778,Weibo,,1,0,0,0,future
1483,3780,Weibo,,0,1,0,0,past
1484,3781,Weibo,,0,0,1,0,psychological_present
1485,3782,Weibo,,0,0,1,0,psychological_present
1486,3790,Weibo,,0,0,1,0,psychological_present
1487,3791,Weibo,,0,0,1,0,psychological_present
1488,3792,Weibo,,0,0,1,0,psychological_present
1489,3793,Weibo,,0,0,1,0,psychological_present
1490,3795,Weibo,,1,0,0,0,future
1491,3797,Weibo,,0,1,0,0,past
1492,3802,Weibo,,0,1,0,0,past
1493,3803,Weibo,,0,0,1,0,psychological_present
1494,3804,Weibo,,0,1,0,0,past
1495,3811,Weibo,,0,1,0,0,past
1496,3812,Weibo,,0,1,0,0,past
1497,3813,Weibo,,0,1,0,0,past
1498,3814,Weibo,,1,0,0,0,future
1499,3820,Weibo,,0,0,0,1,factual_present
1500,3826,Weibo,,1,0,0,0,future
1501,3827,Weibo,,0,1,0,0,past
1502,3828,Weibo,,0,0,1,0,psychological_present
1503,3829,Weibo,,0,0,1,0,psychological_present
1504,3831,Weibo,,0,0,1,0,psychological_present
1505,3833,Weibo,,0,0,1,0,psychological_present
1506,3840,Weibo,,0,0,1,0,psychological_present
1507,3841,Weibo,,0,0,1,0,psychological_present
1508,3842,Weibo,,1,0,0,0,future
1509,3847,Weibo,,0,0,1,0,psychological_present
1510,3853,Weibo,,0,0,1,0,psychological_present
1511,3859,Weibo,,0,0,1,0,psychological_present
1512,3860,Weibo,,0,0,1,0,psychological_present
1513,3861,Weibo,,0,0,1,0,psychological_present
1514,3866,Weibo,,0,0,0,1,factual_present
1515,3867,Weibo,,0,0,0,1,factual_present
1516,3868,Weibo,,0,0,0,1,factual_present
1517,3869,Weibo,,0,0,0,1,factual_present
1518,3870,Weibo,,0,0,1,0,psychological_present
1519,3872,Weibo,,0,1,0,0,past
1520,3873,Weibo,,0,0,1,0,psychological_present
1521,3877,Weibo,,0,0,1,0,psychological_present
1522,3878,Weibo,,1,0,0,0,future
1523,3879,Weibo,,1,0,0,0,future
1524,3880,Weibo,,1,0,0,0,future
1525,3881,Weibo,,1,0,0,0,future
1526,3882,Weibo,,0,0,1,0,psychological_present
1527,3888,Weibo,,0,0,1,0,psychological_present
1528,3894,Weibo,,0,1,0,0,past
1529,3896,Weibo,,1,0,0,0,future
1530,3897,Weibo,,0,0,1,0,psychological_present
1531,3898,Weibo,,1,0,0,0,future
1532,3899,Weibo,,0,1,0,0,past
1533,3900,Weibo,,1,0,0,0,future
1534,3901,Weibo,,0,0,1,0,psychological_present
1535,3902,Weibo,,0,0,1,0,psychological_present
1536,3903,Weibo,,0,0,1,0,psychological_present
1537,3904,Weibo,,0,0,1,0,psychological_present
1538,3907,Weibo,,0,1,0,0,past
1539,3908,Weibo,,0,1,0,0,past
1540,3909,Weibo,,0,0,1,0,psychological_present
1541,3911,Weibo,,0,1,0,0,past
1542,3912,Weibo,,1,0,0,0,future
1543,3913,Weibo,,0,1,0,0,past
1544,3914,Weibo,,0,0,1,0,psychological_present
1545,3916,Weibo,,0,0,1,0,psychological_present
1546,3917,Weibo,,0,0,1,0,psychological_present
1547,3918,Weibo,,0,0,1,0,psychological_present
1548,3919,Weibo,,0,0,1,0,psychological_present
1549,3922,Weibo,,0,0,0,1,factual_present
1550,3923,Weibo,,0,0,0,1,factual_present
1551,3924,Weibo,,0,0,0,1,factual_present
1552,3925,Weibo,,0,0,0,1,factual_present
1553,3926,Weibo,,0,0,1,0,psychological_present
1554,3931,Weibo,,0,1,0,0,past
1555,3932,Weibo,,0,0,1,0,psychological_present
1556,3933,Weibo,,0,1,0,0,past
1557,3934,Weibo,,1,0,0,0,future
1558,3935,Weibo,,0,0,1,0,psychological_present
1559,3936,Weibo,,0,0,1,0,psychological_present
1560,3937,Weibo,,0,1,0,0,past
1561,3938,Weibo,,0,0,1,0,psychological_present
1562,3939,Weibo,,0,1,0,0,past
1563,3940,Weibo,,0,0,1,0,psychological_present
1564,3941,Weibo,,0,0,1,0,psychological_present
1565,3942,Weibo,,0,0,1,0,psychological_present
1566,3945,Weibo,,0,0,1,0,psychological_present
1567,3946,Weibo,,0,0,1,0,psychological_present
1568,3951,Weibo,,0,0,0,1,factual_present
1569,3953,Weibo,,0,0,0,1,factual_present
1570,3954,Weibo,,0,0,0,1,factual_present
1571,3956,Weibo,,0,0,0,1,factual_present
1572,3957,Weibo,,0,1,0,0,past
1573,3958,Weibo,,0,0,0,1,factual_present
1574,3966,Weibo,,0,0,1,0,psychological_present
1575,3967,Weibo,,0,0,1,0,psychological_present
1576,3970,Weibo,,1,0,0,0,future
1577,3971,Weibo,,1,0,0,0,future
1578,3972,Weibo,,0,0,0,1,factual_present
1579,3973,Weibo,,0,0,1,0,psychological_present
1580,3974,Weibo,,0,0,1,0,psychological_present
1581,3975,Weibo,,0,0,1,0,psychological_present
1582,3976,Weibo,,0,0,1,0,psychological_present
1583,3977,Weibo,,1,0,0,0,future
1584,3978,Weibo,,0,0,1,0,psychological_present
1585,3992,Weibo,,0,0,1,0,psychological_present
1586,3993,Weibo,,0,0,1,0,psychological_present
1587,3994,Weibo,,0,0,1,0,psychological_present
1588,3995,Weibo,,0,0,1,0,psychological_present
1589,3996,Weibo,,0,0,1,0,psychological_present
1590,3997,Weibo,,0,0,1,0,psychological_present
1591,3998,Weibo,,0,0,1,0,psychological_present
1592,3999,Weibo,,0,0,1,0,psychological_present
1593,4006,Weibo,,0,0,1,0,psychological_present
1594,4013,Weibo,,0,0,1,0,psychological_present
1595,4017,Weibo,,0,0,1,0,psychological_present
1596,4018,Weibo,,0,0,1,0,psychological_present
1597,4019,Weibo,,0,0,1,0,psychological_present
1598,4020,Weibo,,1,0,0,0,future
1599,4023,Weibo,,0,1,0,0,past
1600,4026,Weibo,,0,0,1,0,psychological_present
1601,4028,Weibo,,0,0,0,1,factual_present
1602,4032,Weibo,,0,0,1,0,psychological_present
1603,4033,Weibo,,0,0,1,0,psychological_present
1604,4039,Weibo,,0,0,1,0,psychological_present
1605,4040,Weibo,,0,0,0,1,factual_present
1606,4044,Weibo,,0,0,1,0,psychological_present
1607,4054,Weibo,,0,0,1,0,psychological_present
1608,4056,Weibo,,0,0,0,1,factual_present
1609,4057,Weibo,,0,0,1,0,psychological_present
1610,4063,Weibo,,0,0,1,0,psychological_present
1611,4064,Weibo,,0,0,1,0,psychological_present
1612,4067,Weibo,,0,0,1,0,psychological_present
1613,4068,Weibo,,0,1,0,0,past
1614,4069,Weibo,,1,0,0,0,future
1615,4070,Weibo,,0,0,1,0,psychological_present
1616,4071,Weibo,,0,0,0,1,factual_present
1617,4074,Weibo,,0,1,0,0,past
1618,4075,Weibo,,0,1,0,0,past
1619,4081,Weibo,,0,0,1,0,psychological_present
1620,4082,Weibo,,1,0,0,0,future
1621,4088,Weibo,,0,0,0,1,factual_present
1622,4089,Weibo,,0,0,0,1,factual_present
1623,4092,Weibo,,1,0,0,0,future
1624,4093,Weibo,,0,0,1,0,psychological_present
1625,4094,Weibo,,0,1,0,0,past
1626,4100,Weibo,,0,0,1,0,psychological_present
1627,4101,Weibo,,0,0,1,0,psychological_present
1628,4102,Weibo,,0,0,1,0,psychological_present
1629,4103,Weibo,,0,0,1,0,psychological_present
1630,4111,Weibo,,0,1,0,0,past
1631,4112,Weibo,,0,0,1,0,psychological_present
1632,4113,Weibo,,0,0,1,0,psychological_present
1633,4114,Weibo,,1,0,0,0,future
1634,4115,Weibo,,0,0,0,1,factual_present
1635,4116,Weibo,,0,0,0,1,factual_present
1636,4117,Weibo,,0,1,0,0,past
1637,4119,Weibo,,0,1,0,0,past
1638,4120,Weibo,,0,0,0,1,factual_present
1639,4121,Weibo,,0,0,1,0,psychological_present
1640,4122,Weibo,,1,0,0,0,future
1641,4137,Weibo,,0,0,1,0,psychological_present
1642,4138,Weibo,,0,0,1,0,psychological_present
1643,4151,Weibo,,0,0,1,0,psychological_present
1644,4161,Weibo,,0,0,0,1,factual_present
1645,4168,Weibo,,1,0,0,0,future
1646,4169,Weibo,,0,0,1,0,psychological_present
1647,4170,Weibo,,0,0,1,0,psychological_present
1648,4171,Weibo,,0,0,1,0,psychological_present
1649,4176,Weibo,,0,0,1,0,psychological_present
1650,4177,Weibo,,0,0,0,1,factual_present
1651,4178,Weibo,,0,0,1,0,psychological_present
1652,4179,Weibo,,0,0,1,0,psychological_present
1653,4180,Weibo,,0,0,1,0,psychological_present
1654,4191,Weibo,,0,0,1,0,psychological_present
1655,4192,Weibo,,0,0,1,0,psychological_present
1656,4193,Weibo,,1,0,0,0,future
1657,4196,Weibo,,0,0,1,0,psychological_present
1658,4197,Weibo,,0,0,1,0,psychological_present
1659,4198,Weibo,,0,1,0,0,past
1660,4199,Weibo,,0,0,1,0,psychological_present
1661,4200,Weibo,,0,0,1,0,psychological_present
1662,4201,Weibo,,1,0,0,0,future
1663,4202,Weibo,,0,0,1,0,psychological_present
1664,4208,Weibo,,1,0,0,0,future
1665,4209,Weibo,,1,0,0,0,future
1666,4210,Weibo,,0,1,0,0,past
1667,4211,Weibo,,0,1,0,0,past
1668,4212,Weibo,,0,1,0,0,past
1669,4213,Weibo,,0,0,1,0,psychological_present
1670,4214,Weibo,,0,0,1,0,psychological_present
1671,4216,Weibo,,0,0,1,0,psychological_present
1672,4220,Weibo,,0,0,0,1,factual_present
1673,4223,Weibo,,0,0,0,1,factual_present
1674,4226,Weibo,,0,0,1,0,psychological_present
1675,4227,Weibo,,0,0,1,0,psychological_present
1676,4236,Weibo,,0,0,1,0,psychological_present
1677,4237,Weibo,,1,0,0,0,future
1678,4239,Weibo,,0,0,1,0,psychological_present
1679,4242,Weibo,,0,0,0,1,factual_present
1680,4243,Weibo,,0,1,0,0,past
1681,4244,Weibo,,1,0,0,0,future
1682,4245,Weibo,,0,1,0,0,past
1683,4247,Weibo,,0,1,0,0,past
1684,4248,Weibo,,0,0,1,0,psychological_present
1685,4249,Weibo,,1,0,0,0,future
1686,4250,Weibo,,0,0,1,0,psychological_present
1687,4251,Weibo,,0,0,1,0,psychological_present
1688,4252,Weibo,,1,0,0,0,future
1689,4256,Weibo,,0,0,1,0,psychological_present
1690,4257,Weibo,,0,0,1,0,psychological_present
1691,4258,Weibo,,0,0,1,0,psychological_present
1692,4261,Weibo,,0,0,0,1,factual_present
1693,4263,Weibo,,0,0,1,0,psychological_present
1694,4264,Weibo,,0,1,0,0,past
1695,4267,Weibo,,1,0,0,0,future
1696,4271,Weibo,,0,0,1,0,psychological_present
1697,4274,Weibo,,0,0,1,0,psychological_present
1698,4296,Weibo,,0,0,1,0,psychological_present
1699,4301,Weibo,,0,0,0,1,factual_present
1700,4302,Weibo,,0,1,0,0,past
1701,4303,Weibo,,0,0,1,0,psychological_present
1702,4309,Weibo,,0,1,0,0,past
1703,4310,Weibo,,0,0,0,1,factual_present
1704,4312,Weibo,,0,0,1,0,psychological_present
1705,4313,Weibo,,0,0,1,0,psychological_present
1706,4315,Weibo,,0,0,1,0,psychological_present
1707,4322,Weibo,,0,0,1,0,psychological_present
1708,4323,Weibo,,0,0,1,0,psychological_present
1709,4327,Weibo,,0,1,0,0,past
1710,4336,Weibo,,0,0,1,0,psychological_present
1711,4346,Weibo,,1,0,0,0,future
1712,4347,Weibo,,1,0,0,0,future
1713,4348,Weibo,,0,1,0,0,past
1714,4349,Weibo,,0,0,1,0,psychological_present
1715,4350,Weibo,,0,0,0,1,factual_present
1716,4351,Weibo,,0,0,0,1,factual_present
1717,4353,Weibo,,0,0,0,1,factual_present
1718,4354,Weibo,,0,0,1,0,psychological_present
1719,4358,Weibo,,0,0,1,0,psychological_present
1720,4359,Weibo,,0,0,1,0,psychological_present
1721,4376,Weibo,,1,0,0,0,future
1722,4377,Weibo,,0,1,0,0,past
1723,4378,Weibo,,0,1,0,0,past
1724,4379,Weibo,,0,0,1,0,psychological_present
1725,4380,Weibo,,0,0,1,0,psychological_present
1726,4381,Weibo,,0,0,1,0,psychological_present
1727,4391,Weibo,,0,0,0,1,factual_present
1728,4392,Weibo,,0,0,0,1,factual_present
1729,4398,Weibo,,0,0,1,0,psychological_present
1730,4399,Weibo,,0,0,1,0,psychological_present
1731,4400,Weibo,,0,0,1,0,psychological_present
1732,4403,Weibo,,0,0,0,1,factual_present
1733,4404,Weibo,,1,0,0,0,future
1734,4405,Weibo,,0,0,1,0,psychological_present
1735,4413,Weibo,,1,0,0,0,future
1736,4421,Weibo,,0,0,1,0,psychological_present
1737,4422,Weibo,,0,0,1,0,psychological_present
1738,4423,Weibo,,0,1,0,0,past
1739,4425,Weibo,,0,0,1,0,psychological_present
1740,4429,Weibo,,0,0,1,0,psychological_present
1741,4430,Weibo,,0,0,0,1,factual_present
1742,4438,Weibo,,0,0,1,0,psychological_present
1743,4439,Weibo,,0,0,1,0,psychological_present
1744,4445,Weibo,,0,0,1,0,psychological_present
1745,4446,Weibo,,0,0,1,0,psychological_present
1746,4447,Weibo,,0,0,1,0,psychological_present
1747,4448,Weibo,,1,0,0,0,future
1748,4454,Weibo,,1,0,0,0,future
1749,4455,Weibo,,0,0,1,0,psychological_present
